,userId,movieId,rating
13597,103,435,3
13606,104,150,5
13619,104,1129,5
13624,104,1210,5
13626,104,1270,5
13642,104,48385,4.5
13662,105,95,3
13664,105,102,3
13665,105,141,5
13674,105,724,3
13691,106,193,2
13695,106,236,4
13711,106,316,4
13720,107,213,3.5
13730,107,307,3.5
13749,107,858,4
13760,107,1183,2
13767,107,1233,3.5
13773,107,1259,3
13774,107,1266,3.5
13809,107,2599,3.5
13815,107,2858,4
13819,107,2966,3.5
13831,107,3538,3.5
13845,107,4021,4
13849,107,4235,4
13854,107,4963,2.5
13857,107,5051,4
13861,107,5319,4
13876,107,6235,4
13886,107,6620,3
13888,107,6755,3
13891,107,6867,4
13894,107,6879,2.5
13918,107,8873,4.5
13919,107,8938,4
13925,107,8973,4.5
13940,107,33166,4
13958,107,39183,4.5
13984,107,48385,2.5
13996,108,58559,4.5
13998,108,59784,4
14014,108,96829,4
14054,109,858,4.5
14075,109,1086,4
14092,109,1209,4.5
14093,109,1210,4
14105,109,1233,3.5
14110,109,1250,3
14115,109,1259,4.5
14116,109,1260,4
14120,109,1266,4.5
14121,109,1270,4.5
14145,109,2019,4
14158,109,2858,4
14161,109,3022,3.5
14182,109,4235,3.5
14184,109,4788,4
14190,109,5008,4.5
14191,109,5147,3.5
14192,109,5291,4
14220,109,25750,3.5
14244,109,58559,4.5
14249,109,71033,4
14255,109,78499,4
14264,109,96829,3.5
14279,109,127052,4.5
14280,109,134326,4.5
14282,109,135753,3.5
14287,109,163645,2.5
14293,109,192803,4.5
14297,110,150,4.5
14305,110,1086,5
14313,110,1259,4
14315,110,1266,4
14316,110,1270,5
14332,110,8879,4
14337,110,71033,5
14340,110,102194,4
14349,111,780,4
14351,111,1270,5
14377,112,95,3
14384,112,163,4
14400,112,329,1
14421,112,610,3
14424,112,733,3
14427,112,780,2
14429,112,785,3
14433,112,858,5
14450,112,1129,3
14453,112,1183,2
14463,112,1210,3
14474,112,1247,3
14476,112,1250,4
14481,112,1285,3
14490,112,1407,3
14505,113,714,3
14514,113,2174,4
14517,113,2511,3
14547,113,26494,2
14572,113,79357,3.5
14576,113,85788,3
14587,113,97306,4
14610,113,115569,4.5
14611,113,116799,4
14627,113,152077,3.5
14639,114,1270,4
14649,114,4963,3.5
14672,114,46972,5
14681,114,59784,3
14725,114,112788,3
14745,114,168492,4
14746,114,170403,4
14770,115,1233,4
14772,115,1250,5
14775,115,2188,3
14779,115,2858,5
14781,115,3035,4
14796,116,858,1
14831,116,2949,4
14850,117,1907,5
14851,117,2019,5
14857,117,2858,1.5
14868,117,7293,4.5
14872,117,8643,5
14882,117,89678,5
14898,118,150,3
14910,118,316,1
14911,118,329,3
14920,118,435,3
14930,119,150,5
14938,119,1097,3.5
14954,119,4232,0.5
14977,119,30816,5
14987,119,53993,1
14991,119,58559,4.5
14998,119,72733,4
15001,119,78499,3.5
15016,119,94325,2
15034,119,107141,4.5
15044,119,115569,1
15065,120,147,4
15066,120,150,4
15067,120,155,5
15069,120,160,1
15078,120,281,4
15085,120,329,3
15101,120,440,4
15115,120,500,5
15143,120,733,4
15145,120,780,3
15147,120,785,3
15154,120,858,5
15176,120,1097,5
15183,120,1183,3
15192,120,1210,5
15212,120,1266,5
15213,120,1270,5
15230,120,1372,4
15241,120,1407,5
15250,120,1485,5
15258,120,1573,4
15275,120,1673,4
15276,120,1674,5
15295,120,1810,2
15302,120,1873,5
15311,120,1907,5
15314,120,1917,4
15330,120,2001,5
15377,120,2243,4
15395,120,2334,4
15417,120,2399,1
15420,120,2406,5
15434,120,2447,4
15451,120,2581,2
15453,120,2599,5
15481,120,2736,4
15491,120,2786,2
15494,120,2794,3
15498,120,2804,4
15499,120,2815,4
15501,120,2858,5
15510,120,2927,4
15512,120,2949,4
15515,120,2966,5
15520,120,2987,4
15527,120,3033,4
15528,120,3038,4
15540,120,3087,4
15555,120,3129,4
15582,120,3301,4
15592,120,3401,4
15594,120,3422,4
15602,120,3499,5
15628,120,3704,4
15672,120,3986,4
15702,121,858,5
15718,121,1209,5
15723,121,1247,2
15731,121,2019,5
15733,121,2511,5
15737,121,2804,5
15738,121,2858,1
15757,121,3730,5
15759,121,3746,1
15760,121,3747,5
15775,121,3972,5
15787,122,150,4
15788,122,160,1
15800,122,316,3
15803,122,329,3
15817,122,440,3
15823,122,500,3
15839,123,95,2
15841,123,163,3
15858,123,440,3
15868,123,546,3
15876,123,733,2
15879,123,780,3
15883,123,1184,4
15886,123,1233,4
15900,123,1591,3
15922,123,2273,3
15935,123,2599,3
15937,123,2616,2
15938,123,2625,3
15953,123,3265,4
15977,124,155,3
15982,124,214,4
15989,124,307,4
15990,124,316,2
16005,124,500,4
16008,124,521,3
16015,124,610,3
16017,124,1183,4
16031,125,135,5
16032,125,150,4
16050,125,500,4
16064,125,733,4
16066,125,780,3
16076,125,1029,4
16080,125,1097,3
16086,125,1210,4
16091,125,1270,4
16134,125,2089,3
16138,125,2137,3
16143,125,2174,4
16149,125,2316,3
16150,125,2321,4
16155,125,2406,2
16175,125,2858,4
16178,125,2949,4
16180,125,2987,5
16191,125,3301,5
16218,125,4113,3
16222,125,4344,3
16245,125,5218,4
16246,125,5283,4
16256,125,5591,3
16257,125,5620,2
16282,126,33166,5
16302,127,150,3.5
16313,127,733,5
16315,127,780,3
16326,127,2858,4
16338,127,58559,5
16339,127,59615,5
16344,127,80463,4
16353,127,115569,5
16364,128,58559,5
16369,128,80463,5
16390,128,192803,4
16393,129,2485,4
16397,129,2581,4
16398,129,2599,5
16409,129,2858,5
16423,130,95,4
16427,130,135,4
16439,130,724,2
16440,130,733,4
16443,130,765,3
16444,130,780,4
16458,130,1407,5
16465,130,1485,3
16486,131,150,5
16500,131,1210,3.5
16508,131,1674,4
16509,131,2001,3.5
16512,131,2174,1
16514,131,2406,3.5
16535,131,6422,5
16539,131,6887,4.5
16541,131,7293,4
16552,132,150,4
16575,132,780,3
16577,132,858,4
16585,132,1183,2
16601,132,1238,5
16604,132,1247,5
16605,132,1250,5
16607,132,1259,3
16610,132,1270,3
16635,132,1653,2
16636,132,1673,1
16643,132,1799,3
16649,132,2070,4
16651,132,2174,1
16655,132,2334,4
16673,132,2736,4
16677,132,2858,3
16683,132,2987,2
16732,132,3873,3
16758,132,4223,4
16769,132,4344,3
16791,132,5014,5
16794,132,5064,4
16814,133,95,3
16816,133,141,5
16818,133,160,1
16819,133,163,4
16825,133,193,3
16826,133,203,4
16831,133,236,2
16839,133,280,3
16864,133,500,2
16868,133,550,4
16892,134,594,0.5
16901,134,1210,5
16911,134,1917,1.5
16922,134,2987,2.5
16923,134,3033,4
16955,135,858,5
16960,135,1233,5
16965,135,1653,5
16990,136,150,4
16993,136,160,2
17000,136,236,3
17006,136,316,3
17008,136,329,3
17019,136,435,2
17025,136,500,3
17051,137,858,4
17062,137,1259,3
17070,137,1673,3
17100,137,2858,4
17119,138,2858,4.5
17130,138,7293,3.5
17165,139,163,3
17185,139,733,1.5
17188,139,785,2
17189,139,858,5
17200,139,1209,4
17209,139,1247,4.5
17222,139,2001,2.5
17238,139,2858,4
17244,139,3730,2
17251,139,4235,4.5
17259,139,4963,2.5
17277,139,8873,2.5
17288,139,58559,5
17297,140,150,4
17304,140,316,3
17305,140,329,4
17325,141,105,1
17326,141,141,4
17327,141,150,5
17330,141,160,3
17332,141,163,3
17340,141,203,3
17344,141,236,3
17366,141,435,3
17367,141,440,4
17374,141,500,4
17386,141,594,3
17412,142,780,3
17413,142,858,4.5
17421,142,1210,4
17424,142,1247,4.5
17447,142,2412,2
17452,142,2858,5
17453,142,2901,4
17464,142,3868,4
17479,142,5218,3
17502,142,7293,2.5
17513,142,8917,5
17524,142,48385,5
17535,142,58559,5
17553,142,78499,3
17564,142,103228,4
17570,142,115569,4.5
17575,142,152077,3
17577,142,156726,3.5
17587,143,95,3
17589,143,135,3
17590,143,141,3
17602,143,733,3
17604,143,780,3
17612,143,858,5
17614,143,1210,5
17635,144,1210,4
17640,144,1270,3.5
17654,144,2858,4
17720,145,785,0.5
17722,145,1126,3
17730,145,2412,3.5
17770,146,858,2.5
17774,146,1270,4
17778,146,2174,3
17800,146,52973,3
17803,146,58559,5
17814,146,78499,3
17816,146,80463,4.5
17881,147,280,3
17899,147,733,2
17925,147,1183,2
17941,147,1233,5
17945,147,1247,5
17950,147,1270,4
17965,147,1407,2
17969,147,1573,3
17970,147,1585,3
18010,147,2114,3
18013,147,2174,3
18015,147,2273,3
18039,147,2599,4
18050,147,2858,4
18074,148,858,4.5
18090,148,1086,4
18106,148,1209,4.5
18115,148,1233,3
18118,148,1247,3.5
18119,148,1250,4
18122,148,1260,4
18123,148,1266,4
18125,148,1270,3.5
18132,148,2019,5
18136,148,2186,4
18141,148,2858,4
18166,148,58559,4
18171,148,78499,4
18189,149,163,4
18213,149,3087,4
18218,149,4963,4.5
18228,150,150,4.5
18231,150,1653,4.5
18242,150,7293,3.5
18246,150,8798,4
18248,150,37727,5
18252,150,46972,3
18263,151,150,4
18273,151,1653,4
18277,151,2858,5
18284,151,4963,5
18297,151,31685,4
18302,151,39446,0.5
18306,151,46972,2.5
18311,151,58559,4
18313,151,59784,4
18314,151,60040,5
18315,151,60074,4
18330,151,136020,4
18351,152,1673,4
18352,152,1799,3
18356,152,2321,4
18359,152,2858,4
18366,152,3301,4
18419,152,4340,3
18420,152,4343,3
18421,152,4344,4
18442,153,60040,5
18449,153,73321,5
18452,153,79185,5
18494,154,2858,5
18509,154,68952,3
18515,154,72733,4
18516,154,73321,3
18541,154,94864,3.5
18543,154,95875,0.5
18558,155,150,3.5
18573,155,500,3.5
18580,155,858,4
18598,155,1210,4.5
18607,155,1260,3.5
18609,155,1270,4
18618,155,1485,3.5
18621,155,1573,3.5
18623,155,1653,3.5
18631,155,2019,4
18655,155,2858,4
18661,155,3033,4.5
18697,155,4571,3.5
18706,155,4963,3.5
18710,155,5064,4.5
18711,155,5291,3.5
18729,155,5959,3.5
18751,155,7293,3.5
18768,155,27904,3.5
18775,155,33166,4
18793,155,48385,4
18803,155,52973,4
18812,155,58559,5
18818,155,62849,4
18835,156,236,4
18844,156,500,5
18861,156,848,5
18866,156,1183,2
18873,156,1485,4
18878,156,1629,4
18888,156,1907,4
18903,157,4234,2
18905,157,4370,1
18913,157,4963,3
18923,158,95,5
18924,158,105,5
18926,158,150,5
18929,158,160,1
18941,158,236,4
18952,158,316,4
18955,158,329,5
18970,158,440,4
18978,158,500,4
18990,158,610,5
18991,158,724,1
19003,159,500,4
19013,159,780,3.5
19017,159,1097,3.5
19024,159,1485,3
19030,159,1927,4
19048,159,2581,4
19080,159,4770,4
19084,159,4963,5
19088,159,5064,3.5
19089,159,5218,4.5
19104,159,6503,3
19128,159,8643,4
19140,159,33166,4
19161,159,45517,3
19169,159,48385,3.5
19177,159,52668,3.5
19179,159,52973,4
19207,159,58559,5
19212,159,59784,4.5
19216,159,60074,4
19232,160,500,0.5
19237,160,733,3.5
19238,160,780,2.5
19246,160,1270,5
19253,160,1917,2.5
19260,160,2174,4.5
19270,160,2858,4
19273,160,2987,5
19288,160,4963,4
19324,161,105,3.5
19329,161,440,4
19333,161,674,4
19341,161,1097,4
19361,161,2406,2.5
19365,161,2616,3
19371,161,2950,1.5
19394,161,4963,3
19406,162,28,4
19429,162,594,2
19431,162,610,3
19445,162,1030,3
19459,162,1881,2
19460,162,1907,3
19472,162,2137,3
19478,162,2273,3
19487,162,2987,3
19490,162,3121,3
19498,162,3706,2
19514,163,546,3
19516,163,733,4.5
19518,163,1097,5
19520,163,1270,4.5
19529,163,2174,4
19538,163,3208,4
19540,163,3440,0.5
19554,163,31685,2.5
19560,164,1917,3
19565,164,2599,3.5
19591,164,4367,4
19602,164,5014,4
19603,164,5065,3.5
19611,164,5444,4
19616,164,5620,3.5
19624,164,5881,3.5
19640,164,6867,5
19647,164,7293,4.5
19654,164,8011,4
19676,164,30812,4
19682,164,33166,3
19695,164,39183,4.5
19716,165,150,3
19719,165,160,4
19724,165,193,5
19759,165,500,5
19770,165,780,5
19789,166,105,2
19794,166,150,5
19804,166,203,3
19810,166,236,5
19831,166,329,2
19840,166,361,3
19850,166,440,3
19856,166,459,3
19862,166,500,4
19877,166,594,4
19888,166,724,3
19890,166,733,5
19904,166,848,4
19933,166,938,4
19934,166,940,4
19947,166,982,4
19953,166,1030,3
19962,166,1086,4
19967,166,1097,5
19977,166,1129,5
19982,166,1183,3
19984,166,1187,2
19993,166,1210,5
20003,166,1238,2
20008,166,1250,5
20009,166,1259,3
20011,166,1266,4
20014,166,1270,5
20063,166,1562,4
20078,166,1629,4
20083,166,1674,3
20098,166,1810,2
20105,166,1917,5
20111,166,1938,5
20125,166,1995,2
20127,166,2001,4
20136,166,2019,4
20161,166,2174,4
20163,166,2186,4
20167,166,2243,4
20175,166,2265,2
20183,166,2316,4
20184,166,2321,4
20185,166,2334,3
20206,166,2399,3
20209,166,2406,3
20214,166,2412,4
20241,166,2599,4
20244,166,2616,3
20261,166,2757,4
20265,166,2789,1
20268,166,2794,3
20273,166,2804,4
20278,166,2858,4
20281,166,2866,3
20294,166,2950,2
20303,166,3035,5
20342,166,3258,3
20348,166,3330,5
20349,166,3334,4
20350,166,3341,5
20400,167,105,4
20402,167,141,5
20403,167,150,5
20431,167,440,3
20438,167,500,4
20463,167,765,3
20479,167,1029,3
20482,167,1097,5
20485,167,1183,4
20491,167,1247,4
20492,167,1259,4
20493,167,1270,3
20507,168,150,3
20516,168,316,3
20517,168,329,4
20530,168,500,4
20544,169,141,3.5
20583,169,1247,4
20585,169,1259,3.5
20587,169,1285,4
20592,169,1573,3
20598,169,1873,2.5
20606,169,2114,4
20611,169,2321,3
20625,169,2858,4
20660,169,5620,3.5
20674,169,6867,3.5
20678,169,7154,3.5
20680,169,7293,3
20683,169,7366,3
20691,169,8873,3.5
20697,169,31685,3.5
20699,169,33166,4
20706,169,39183,3.5
20713,169,44864,3
20719,169,46972,2.5
20733,169,52245,3
20735,169,52973,3.5
20751,169,58559,3.5
20776,170,858,4
20779,170,7293,2
20811,171,101,4.5
20817,171,141,4.5
20818,171,147,4.5
20821,171,163,4.5
20836,171,307,5
20841,171,326,5
20857,171,440,4
20869,171,500,1.5
20889,171,627,4.5
20892,171,663,4
20895,171,714,4.5
20896,171,733,4
20901,171,780,4.5
20906,171,858,5
20928,171,1097,4.5
20935,171,1184,4
20945,171,1210,4.5
20956,171,1233,4.5
20963,171,1247,5
20965,171,1250,4.5
20970,171,1270,4.5
20978,171,1285,4.5
20984,171,1298,4.5
20998,171,1407,4.5
21009,171,1573,4
21022,171,1653,4.5
21024,171,1673,4.5
21066,171,2174,4.5
21071,171,2273,4.5
21074,171,2284,4
21080,171,2321,4.5
21090,171,2406,4
21102,171,2593,4.5
21104,171,2599,4.5
21121,171,2858,5
21130,171,2949,4
21134,171,2987,4
21162,171,3265,4.5
21167,171,3301,4
21182,171,3499,4.5
21187,171,3538,4
21199,171,3730,3
21205,171,3783,5
21222,171,3986,4
21227,171,4009,4.5
21239,171,4223,3.5
21250,171,4344,4
21252,171,4367,4
21253,171,4370,3.5
21258,171,4571,4.5
21282,171,4963,4.5
21292,171,5064,3
21293,171,5065,4
21296,171,5218,3.5
21303,171,5388,4
21318,171,5621,4
21347,171,6285,4
21349,171,6298,3
21352,171,6323,4
21365,171,6503,3.5
21386,171,6755,4.5
21391,171,6879,4
21400,171,6957,4.5
21403,171,7028,4.5
21408,171,7087,4.5
21411,171,7137,3.5
21423,171,7293,3.5
21443,171,8532,4
21452,171,8798,3.5
21453,171,8873,5
21454,171,8917,4
21487,172,2927,3
21498,172,4370,3
21501,172,4963,4
21519,172,30816,4
21544,172,73319,3.5
21547,172,75341,3.5
21551,172,79357,3.5
21565,172,92509,3.5
21609,173,150,4
21617,173,329,4
21628,174,150,4
21640,174,733,4
21643,174,858,5
21649,174,1097,4
21657,174,1210,5
21668,174,1270,4
21678,174,1573,5
21680,174,1653,5
21690,174,2019,5
21699,174,2412,1.5
21712,174,2966,5
21726,174,3704,5
21745,174,4370,4.5
21748,174,4744,2.5
21754,174,4963,4
21758,174,5064,2.5
21759,174,5065,4
21765,174,5444,1
21767,174,5620,0.5
21771,174,5881,5
21802,174,8798,3.5
21819,174,48385,4.5
21885,174,176371,5
21911,175,105,2
21914,175,141,4
21915,175,150,4
21926,175,236,4
21946,175,361,3
21956,175,435,4
21964,175,500,2
21979,175,585,3
21984,175,594,4
21992,175,663,2
21995,175,733,4
21998,175,780,4
21999,175,785,3
22006,175,848,4
22023,175,1086,4
22041,175,1210,3
22050,175,1247,3
22052,175,1259,5
22054,175,1266,3
22082,175,1485,3
22093,175,1573,2
22110,175,1673,4
22125,175,1810,4
22138,175,1917,5
22145,175,2001,4
22187,175,2316,3
22189,175,2321,3
22212,175,2447,3
22218,175,2496,3
22231,175,2581,4
22233,175,2599,3
22271,175,2858,5
22274,175,2866,4
22286,175,2987,2
22338,175,3301,4
22345,175,3354,3
22349,175,3365,4
22354,175,3422,4
22362,175,3499,4
22369,175,3525,4
22388,175,3646,3
22397,175,3824,1
22407,175,3868,3
22425,175,3986,3
22433,175,4021,4
22487,176,1585,4
22504,176,2599,4
22505,176,2858,5
22506,176,2966,4
22512,177,95,4
22525,177,316,3
22526,177,329,3
22541,177,459,1
22561,177,733,4
22563,177,780,5
22565,177,798,3
22566,177,809,3
22568,177,858,3
22583,177,1210,3
22595,177,1372,3
22618,177,1562,2
22619,177,1573,4
22642,177,1917,3
22646,177,2001,4
22658,177,2273,3
22662,177,2334,2
22667,177,2406,3
22671,177,2412,2
22693,177,2815,3
22702,178,858,5
22718,178,2188,3
22728,178,2599,5
22754,178,2858,4
22756,178,2949,4
22769,178,3354,4
22785,179,28,4
22796,179,105,5
22797,179,150,3
22799,179,171,3
22811,179,299,5
22814,179,307,5
22829,179,500,3
22837,179,594,3
22842,179,780,3
22850,180,52245,2.5
22852,180,58559,5
22884,181,150,1
22887,181,163,1
22899,181,329,0.5
22904,181,366,2
22927,181,733,1
22930,181,780,1
22932,181,858,2
22940,181,1097,3
22947,181,1210,2
22954,181,1233,3.5
22959,181,1259,2.5
22962,181,1270,2
22969,181,1342,2.5
22976,181,1372,3
22983,181,1407,2
22985,181,1485,2
22987,181,1573,1.5
22991,181,1653,3
22992,181,1673,2
23000,181,1884,3.5
23001,181,1917,1.5
23004,181,1974,2
23010,181,2001,2
23020,181,2174,1
23031,181,2406,1.5
23057,181,2858,3.5
23060,181,2901,1.5
23067,181,2987,1
23074,181,3033,2
23105,181,3868,2
23132,181,4343,1
23133,181,4367,1
23153,181,4963,1
23164,181,5388,1.5
23169,181,5541,2
23177,181,5881,1
23180,181,5909,2.5
23192,181,6503,0.5
23202,181,6755,0.5
23208,181,6957,2
23218,181,7293,0.5
23224,181,7984,3.5
23235,181,8798,2
23250,181,27317,3
23256,181,27904,0.5
23274,181,39446,1
23277,181,42011,0.5
23278,181,42723,1
23282,181,44828,1.5
23283,181,45726,0.5
23286,181,46972,0.5
23291,181,48385,3.5
23303,181,52973,0.5
23307,181,53993,0.5
23312,181,56145,3.5
23315,181,57528,1
23320,181,58559,2
23322,181,59615,0.5
23323,181,59784,1
23336,181,65642,3
23340,181,68952,1
23357,181,80463,1.5
23364,181,83134,2
23393,181,96829,3
23395,181,97306,2
23396,181,97752,0.5
23403,181,103228,1.5
23431,181,115569,3
23458,181,140523,1
23467,181,152077,3
23476,181,163645,2
23497,181,176371,3
23507,181,182715,2.5
23520,181,201340,4
23523,181,204542,1
23524,181,204698,2.5
23526,182,1210,5
23547,183,150,5
23549,183,160,2
23554,183,236,2
23561,183,329,3
23574,183,500,3
23592,184,940,5
23593,184,1097,3
23596,184,1407,3
23605,184,2858,1.5
23608,184,3986,3
23621,184,4963,4
23624,184,5218,3
23631,184,5620,5
23667,185,95,3.5
23676,185,316,3.5
23686,185,500,3.5
23699,185,733,4
23702,185,780,2
23704,185,858,5
23711,185,1097,4.5
23718,185,1210,4.5
23735,185,1917,4
23791,186,150,4.5
23818,186,780,5
23820,186,1097,5
23826,186,1210,4
23849,186,2858,3.5
23865,186,4963,4
23888,186,48385,3.5
23910,187,147,4.5
23935,187,366,3.5
23939,187,435,3.5
23947,187,500,3
23950,187,546,3
23958,187,594,2.5
23961,187,610,4
23968,187,765,4
23969,187,780,4
23975,187,879,3.5
23984,187,1097,3.5
23985,187,1126,4
23993,187,1210,4
23997,187,1259,4.5
24000,187,1270,4.5
24003,187,1298,5
24016,187,1407,4
24021,187,1485,4
24031,187,1592,3.5
24055,187,1799,4.5
24060,187,1884,5
24063,187,1909,5
24065,187,1917,4
24071,187,1971,3.5
24078,187,1995,3.5
24099,187,2174,4.5
24101,187,2273,3.5
24106,187,2301,4.5
24109,187,2321,4
24111,187,2334,3.5
24152,187,2804,4
24154,187,2828,2.5
24155,187,2858,5
24162,187,2987,4
24165,187,3033,4
24169,187,3087,4
24185,187,3301,4
24191,187,3499,4
24199,187,3646,3
24221,187,3972,4
24223,187,3986,3.5
24240,187,4223,4.5
24249,187,4340,3.5
24250,187,4343,4
24251,187,4367,3.5
24254,187,4370,4
24255,187,4388,2
24272,187,4744,3.5
24274,187,4770,4
24294,187,5065,4
24300,187,5218,4
24304,187,5283,3.5
24311,187,5388,4.5
24331,187,5621,3
24340,187,5881,4
24348,187,6013,2.5
24356,187,6223,4
24357,187,6250,3.5
24363,187,6323,4
24371,187,6484,4
24373,187,6503,3.5
24402,187,6957,4
24412,187,7293,4
24413,187,7317,4
24416,187,7347,4
24463,187,8917,4.5
24464,187,8939,3.5
24465,187,8947,4
24481,187,27674,4
24488,187,27904,5
24493,187,30812,3.5
24498,187,31420,3.5
24499,187,31685,3
24503,187,32031,3.5
24511,187,33646,4
24544,187,39446,4
24546,187,40339,3.5
24555,187,42011,4
24556,187,42723,4.5
24561,187,43652,4.5
24576,187,44828,3
24578,187,44972,2
24584,187,45517,3
24589,187,45726,4
24595,187,46530,4
24601,187,46970,3.5
24602,187,46972,3.5
24617,187,48385,4
24633,187,49526,4
24653,187,52245,3.5
24662,187,52973,3.5
24678,187,53993,4
24704,187,55282,3.5
24712,187,56145,4.5
24714,187,56169,4
24735,187,58559,5
24750,187,59615,4
24752,187,59727,3
24753,187,59784,5
24756,187,60040,3.5
24759,187,60074,4
24767,187,60753,4.5
24783,187,61697,4.5
24802,187,64010,3
24819,187,65642,4.5
24825,187,65899,3.5
24829,187,66171,4.5
24856,187,68952,3.5
24874,187,70208,4
24876,187,70305,3
24878,187,70344,4.5
24881,187,70984,4.5
24896,187,71484,4.5
24921,187,72601,3
24934,187,73321,4
24937,187,73392,4.5
24945,187,74545,4
24961,187,75985,4
24973,187,77427,3.5
24976,187,77667,3
24983,187,78032,4
24993,187,78499,4
25003,187,79185,3.5
25006,187,79357,4.5
25014,187,80166,4
25016,187,80241,2.5
25018,187,80463,3.5
25020,187,80549,3.5
25027,187,80862,3
25033,187,81417,3.5
25051,187,82499,4
25056,187,83134,4.5
25059,187,83480,3.5
25060,187,83613,3.5
25069,187,84615,4
25091,187,85788,4
25109,187,87028,3.5
25119,187,87520,4
25191,187,94864,4
25194,187,95167,4
25200,187,95875,4.5
25240,187,102070,4
25253,187,103335,4.5
25272,187,110828,3
25312,188,1097,4
25316,188,1210,5
25320,188,1233,4
25324,188,1270,4
25338,188,1653,2
25344,188,1917,1
25378,188,3499,1
25381,188,3704,1
25386,188,3956,2
25387,188,3972,5
25388,188,3986,3
25398,188,4571,1
25399,188,4744,3
25405,188,4963,1
25410,188,5065,1
25413,188,5218,5
25444,189,500,0.5
25467,189,938,5
25486,189,1210,4
25492,189,1247,2.5
25494,189,1250,4
25499,189,1285,5
25503,189,1298,3
25507,189,1339,2
25520,189,1917,0.5
25523,189,1951,4.5
25536,189,2174,4.5
25539,189,2321,3.5
25549,189,2599,4
25561,189,2949,4.5
25574,189,3539,5
25592,189,4242,2.5
25601,189,4571,4
25602,189,4681,3.5
25609,189,5013,4.5
25629,189,7087,3.5
25647,190,105,3
25650,190,141,4
25652,190,150,5
25653,190,155,4
25674,190,585,3
25693,190,1233,5
25698,190,1339,5
25712,190,1562,2
25716,190,1653,3
25719,190,1673,5
25733,190,1810,3
25736,190,1873,4
25738,190,1917,3
25763,190,2858,5
25784,191,80463,4.5
25797,192,193,1.5
25803,192,858,4
25806,192,1907,4
25811,192,2949,4
25815,192,6755,3.5
25818,192,58559,5
25820,192,59784,4.5
25823,193,858,5
25839,193,1250,5
25842,193,1259,5
25843,193,1266,3.5
25853,193,2599,5
25856,193,2858,5
25857,193,2966,2.5
25899,194,765,2.5
25901,194,858,4.5
25916,194,58559,4
25920,195,858,4
25929,195,4963,4
25962,195,58559,5
25985,195,97306,5
26026,196,858,4.5
26034,196,1247,4.5
26036,196,1270,3.5
26046,196,2001,3
26047,196,2174,4
26054,196,2599,5
26060,196,2858,5
26064,196,3783,5
26081,196,5959,5
26088,196,6620,5
26090,196,6867,4.5
26099,196,7484,4.5
26103,196,8798,4.5
26114,196,33166,5
26117,196,34153,5
26135,197,150,4
26145,197,594,5
26152,197,1029,4
26156,197,1097,4
26167,197,2019,5
26172,197,2137,4
26179,197,2987,5
26194,197,5444,3
26225,198,135,5
26227,198,141,5
26237,198,733,5
26242,198,765,5
26243,198,780,5
26246,198,785,5
26249,198,798,4
26258,198,1210,5
26278,199,163,4
26287,199,193,5
26304,199,316,5
26308,199,329,5
26316,199,366,3
26327,199,435,4
26341,199,546,4
26355,200,329,3
26359,200,500,4
26364,200,765,5
26365,200,780,4
26380,201,101,4
26386,201,150,4
26387,201,155,3
26391,201,213,4
26402,201,326,4
26403,201,334,4
26438,201,780,2
26439,201,785,1
26441,201,858,4
26466,201,1183,4
26478,201,1233,4
26486,201,1266,5
26487,201,1270,3
26492,201,1339,2
26498,201,1407,3
26505,201,1485,3
26508,201,1573,3
26518,201,1653,3
26519,201,1673,4
26533,201,1810,3
26558,201,2188,2
26571,201,2334,3
26595,201,2599,4
26615,201,2858,5
26623,201,3022,4
26628,201,3129,4
26651,201,3783,4
26664,201,4020,4
26669,201,4223,3
26674,202,150,3
26676,202,316,3
26683,202,500,1
26687,202,780,3.5
26690,202,1210,2.5
26710,202,4963,3
26718,202,48385,3.5
26723,203,193,0.5
26729,203,780,1.5
26732,203,1210,5
26766,204,150,4
26773,204,858,4.5
26784,204,1653,4
26786,204,1884,2.5
26797,204,4963,4
26826,204,58559,5
26836,204,72733,4
26837,204,73321,0.5
26863,204,97752,4
26896,205,316,4
26897,205,329,3
26921,206,105,3
26925,206,150,3
26927,206,203,2
26946,206,440,4
26952,206,500,3
26960,206,585,3
26967,206,594,2
26975,206,733,4
26979,206,780,3
26986,206,858,5
26993,206,1097,5
26997,206,1183,5
27003,206,1210,5
27011,206,1247,4
27013,206,1259,3
27015,206,1270,3
27021,206,1485,4
27031,207,2858,4
27040,207,3986,4
27054,207,5313,3.5
27065,207,6249,3.5
27067,207,6323,4.5
27084,207,8798,4
27104,207,33166,4
27126,207,48043,4
27131,207,48738,4.5
27149,207,53550,3.5
27162,207,55805,3.5
27170,207,57528,4
27172,207,58559,4.5
27174,207,59336,4.5
27177,207,60040,3.5
27178,207,60753,4
27185,207,62849,3.5
27195,207,66156,3
27209,208,858,5
27218,208,1210,3.5
27223,208,1298,4.5
27232,208,2858,5
27249,208,6503,3.5
27261,208,8798,4.5
27278,208,58559,4.5
27281,208,59784,2
27297,208,80463,4
27310,208,103228,4
27342,209,858,5
27351,209,1210,4
27359,209,2019,5
27373,209,58559,4
27383,210,105,5
27421,211,150,4.5
27439,211,1210,5
27445,211,1270,4
